item_id,arm,model,intended_dc,measured_dc,correct,grade_method,char_len,digit_count,verbosity,n_distractors,family,group,log_len
SYN_0241,vllm14b,qwen2.5-14b-instruct-awq,4,4,0,unparseable,473,7,terse,0,t_descent_elastic_spin,CHAIN,6.159095388491933
SYN_0242,vllm14b,qwen2.5-14b-instruct-awq,4,4,0,numeric,473,7,terse,0,t_descent_elastic_spin,CHAIN,6.159095388491933
SYN_0243,vllm14b,qwen2.5-14b-instruct-awq,4,4,0,numeric,473,7,terse,0,t_descent_elastic_spin,CHAIN,6.159095388491933
SYN_0244,vllm14b,qwen2.5-14b-instruct-awq,4,3,1,numeric,473,7,terse,0,t_descent_elastic_spin,CHAIN,6.159095388491933
SYN_0245,vllm14b,qwen2.5-14b-instruct-awq,4,4,0,unparseable,473,7,terse,0,t_descent_elastic_spin,CHAIN,6.159095388491933
SYN_0246,vllm14b,qwen2.5-14b-instruct-awq,4,3,1,numeric,473,7,terse,0,t_descent_elastic_spin,CHAIN,6.159095388491933
SYN_0247,vllm14b,qwen2.5-14b-instruct-awq,4,4,1,numeric,473,7,terse,0,t_descent_elastic_spin,CHAIN,6.159095388491933
SYN_0248,vllm14b,qwen2.5-14b-instruct-awq,4,4,0,numeric,473,7,terse,0,t_descent_elastic_spin,CHAIN,6.159095388491933
SYN_0249,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,473,7,terse,0,t_descent_elastic_spin,CHAIN,6.159095388491933
SYN_0250,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,unparseable,473,7,terse,0,t_descent_elastic_spin,CHAIN,6.159095388491933
SYN_0251,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,unparseable,570,10,terse,2,t_descent_elastic_spin,CHAIN,6.345636360828596
SYN_0252,vllm14b,qwen2.5-14b-instruct-awq,4,5,0,numeric,569,10,terse,2,t_descent_elastic_spin,CHAIN,6.343880434126331
SYN_0253,vllm14b,qwen2.5-14b-instruct-awq,4,3,1,numeric,578,13,terse,2,t_descent_elastic_spin,CHAIN,6.359573868672378
SYN_0254,vllm14b,qwen2.5-14b-instruct-awq,4,4,0,numeric,589,11,terse,2,t_descent_elastic_spin,CHAIN,6.3784261836515865
SYN_0255,vllm14b,qwen2.5-14b-instruct-awq,4,3,1,numeric,572,11,terse,2,t_descent_elastic_spin,CHAIN,6.349138991379798
SYN_0256,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,578,13,terse,2,t_descent_elastic_spin,CHAIN,6.359573868672378
SYN_0257,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,576,13,terse,2,t_descent_elastic_spin,CHAIN,6.3561076606958915
SYN_0258,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,559,13,terse,2,t_descent_elastic_spin,CHAIN,6.326149473155099
SYN_0259,vllm14b,qwen2.5-14b-instruct-awq,4,4,0,numeric,587,10,terse,2,t_descent_elastic_spin,CHAIN,6.375024819828097
SYN_0260,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,572,11,terse,2,t_descent_elastic_spin,CHAIN,6.349138991379798
SYN_0261,vllm14b,qwen2.5-14b-instruct-awq,4,4,0,numeric,611,7,verbose,0,t_descent_elastic_spin,CHAIN,6.415096959171596
SYN_0262,vllm14b,qwen2.5-14b-instruct-awq,4,4,0,unparseable,617,7,verbose,0,t_descent_elastic_spin,CHAIN,6.424869023905388
SYN_0263,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,unparseable,625,7,verbose,0,t_descent_elastic_spin,CHAIN,6.437751649736401
SYN_0264,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,606,7,verbose,0,t_descent_elastic_spin,CHAIN,6.406879986069314
SYN_0265,vllm14b,qwen2.5-14b-instruct-awq,4,4,0,numeric,621,7,verbose,0,t_descent_elastic_spin,CHAIN,6.431331081933479
SYN_0266,vllm14b,qwen2.5-14b-instruct-awq,4,4,0,numeric,590,7,verbose,0,t_descent_elastic_spin,CHAIN,6.380122536899765
SYN_0267,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,617,7,verbose,0,t_descent_elastic_spin,CHAIN,6.424869023905388
SYN_0268,vllm14b,qwen2.5-14b-instruct-awq,4,4,0,numeric,611,7,verbose,0,t_descent_elastic_spin,CHAIN,6.415096959171596
SYN_0269,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,621,7,verbose,0,t_descent_elastic_spin,CHAIN,6.431331081933479
SYN_0270,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,617,7,verbose,0,t_descent_elastic_spin,CHAIN,6.424869023905388
SYN_0271,vllm14b,qwen2.5-14b-instruct-awq,4,4,0,numeric,741,11,verbose,2,t_descent_elastic_spin,CHAIN,6.608000625296087
SYN_0272,vllm14b,qwen2.5-14b-instruct-awq,4,4,0,numeric,703,13,verbose,2,t_descent_elastic_spin,CHAIN,6.555356891810665
SYN_0273,vllm14b,qwen2.5-14b-instruct-awq,4,3,1,numeric,718,10,verbose,2,t_descent_elastic_spin,CHAIN,6.576469569048224
SYN_0274,vllm14b,qwen2.5-14b-instruct-awq,4,4,0,numeric,714,12,verbose,2,t_descent_elastic_spin,CHAIN,6.570882962339584
SYN_0275,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,718,10,verbose,2,t_descent_elastic_spin,CHAIN,6.576469569048224
SYN_0276,vllm14b,qwen2.5-14b-instruct-awq,4,4,0,numeric,709,13,verbose,2,t_descent_elastic_spin,CHAIN,6.5638555265321274
SYN_0277,vllm14b,qwen2.5-14b-instruct-awq,4,4,0,numeric,690,11,verbose,2,t_descent_elastic_spin,CHAIN,6.536691597591305
SYN_0278,vllm14b,qwen2.5-14b-instruct-awq,4,4,1,numeric,681,13,verbose,2,t_descent_elastic_spin,CHAIN,6.523562306149512
SYN_0279,vllm14b,qwen2.5-14b-instruct-awq,4,4,1,numeric,691,11,verbose,2,t_descent_elastic_spin,CHAIN,6.53813982376767
SYN_0280,vllm14b,qwen2.5-14b-instruct-awq,4,4,0,unparseable,709,13,verbose,2,t_descent_elastic_spin,CHAIN,6.5638555265321274
SYN_0281,vllm14b,qwen2.5-14b-instruct-awq,4,3,1,numeric,373,5,terse,0,t_descent_2delastic,CHAIN,5.921578419643816
SYN_0282,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,373,5,terse,0,t_descent_2delastic,CHAIN,5.921578419643816
SYN_0283,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,373,5,terse,0,t_descent_2delastic,CHAIN,5.921578419643816
SYN_0284,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,unparseable,373,5,terse,0,t_descent_2delastic,CHAIN,5.921578419643816
SYN_0285,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,unparseable,373,5,terse,0,t_descent_2delastic,CHAIN,5.921578419643816
SYN_0286,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,373,5,terse,0,t_descent_2delastic,CHAIN,5.921578419643816
SYN_0287,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,373,5,terse,0,t_descent_2delastic,CHAIN,5.921578419643816
SYN_0288,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,373,5,terse,0,t_descent_2delastic,CHAIN,5.921578419643816
SYN_0289,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,373,5,terse,0,t_descent_2delastic,CHAIN,5.921578419643816
SYN_0290,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,373,5,terse,0,t_descent_2delastic,CHAIN,5.921578419643816
SYN_0291,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,470,8,terse,2,t_descent_2delastic,CHAIN,6.152732694704104
SYN_0292,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,unparseable,478,11,terse,2,t_descent_2delastic,CHAIN,6.169610732491456
SYN_0293,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,472,9,terse,2,t_descent_2delastic,CHAIN,6.156978985585555
SYN_0294,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,unparseable,489,9,terse,2,t_descent_2delastic,CHAIN,6.192362489474872
SYN_0295,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,469,8,terse,2,t_descent_2delastic,CHAIN,6.150602768446279
SYN_0296,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,471,9,terse,2,t_descent_2delastic,CHAIN,6.154858094016418
SYN_0297,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,469,8,terse,2,t_descent_2delastic,CHAIN,6.150602768446279
SYN_0298,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,487,8,terse,2,t_descent_2delastic,CHAIN,6.18826412308259
SYN_0299,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,452,9,terse,2,t_descent_2delastic,CHAIN,6.113682179832232
SYN_0300,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,471,9,terse,2,t_descent_2delastic,CHAIN,6.154858094016418
SYN_0301,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,521,5,verbose,0,t_descent_2delastic,CHAIN,6.255750041753367
SYN_0302,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,502,5,verbose,0,t_descent_2delastic,CHAIN,6.218600119691729
SYN_0303,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,490,5,verbose,0,t_descent_2delastic,CHAIN,6.194405391104672
SYN_0304,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,505,5,verbose,0,t_descent_2delastic,CHAIN,6.22455842927536
SYN_0305,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,505,5,verbose,0,t_descent_2delastic,CHAIN,6.22455842927536
SYN_0306,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,511,5,verbose,0,t_descent_2delastic,CHAIN,6.236369590203704
SYN_0307,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,521,5,verbose,0,t_descent_2delastic,CHAIN,6.255750041753367
SYN_0308,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,502,5,verbose,0,t_descent_2delastic,CHAIN,6.218600119691729
SYN_0309,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,506,5,verbose,0,t_descent_2delastic,CHAIN,6.226536669287466
SYN_0310,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,496,5,verbose,0,t_descent_2delastic,CHAIN,6.206575926724928
SYN_0311,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,608,11,verbose,2,t_descent_2delastic,CHAIN,6.410174881966167
SYN_0312,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,635,8,verbose,2,t_descent_2delastic,CHAIN,6.453624998892692
SYN_0313,vllm14b,qwen2.5-14b-instruct-awq,4,3,1,numeric,598,8,verbose,2,t_descent_2delastic,CHAIN,6.393590753950631
SYN_0314,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,unparseable,627,9,verbose,2,t_descent_2delastic,CHAIN,6.440946540632921
SYN_0315,vllm14b,qwen2.5-14b-instruct-awq,4,2,0,numeric,609,10,verbose,2,t_descent_2delastic,CHAIN,6.411818267709897
SYN_0316,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,595,11,verbose,2,t_descent_2delastic,CHAIN,6.38856140554563
SYN_0317,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,602,11,verbose,2,t_descent_2delastic,CHAIN,6.400257445308821
SYN_0318,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,618,9,verbose,2,t_descent_2delastic,CHAIN,6.42648845745769
SYN_0319,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,599,9,verbose,2,t_descent_2delastic,CHAIN,6.395261598115449
SYN_0320,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,618,8,verbose,2,t_descent_2delastic,CHAIN,6.42648845745769
SYN_0321,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,382,7,terse,0,t_elastic_then_inelastic,CHAIN,5.945420608606575
SYN_0322,vllm14b,qwen2.5-14b-instruct-awq,4,3,1,numeric,382,7,terse,0,t_elastic_then_inelastic,CHAIN,5.945420608606575
SYN_0323,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,unparseable,382,7,terse,0,t_elastic_then_inelastic,CHAIN,5.945420608606575
SYN_0324,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,unparseable,382,7,terse,0,t_elastic_then_inelastic,CHAIN,5.945420608606575
SYN_0325,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,unparseable,382,7,terse,0,t_elastic_then_inelastic,CHAIN,5.945420608606575
SYN_0326,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,unparseable,382,7,terse,0,t_elastic_then_inelastic,CHAIN,5.945420608606575
SYN_0327,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,unparseable,382,7,terse,0,t_elastic_then_inelastic,CHAIN,5.945420608606575
SYN_0328,vllm14b,qwen2.5-14b-instruct-awq,4,4,1,numeric,382,7,terse,0,t_elastic_then_inelastic,CHAIN,5.945420608606575
SYN_0329,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,unparseable,382,7,terse,0,t_elastic_then_inelastic,CHAIN,5.945420608606575
SYN_0330,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,unparseable,382,7,terse,0,t_elastic_then_inelastic,CHAIN,5.945420608606575
SYN_0331,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,487,13,terse,2,t_elastic_then_inelastic,CHAIN,6.18826412308259
SYN_0332,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,498,10,terse,2,t_elastic_then_inelastic,CHAIN,6.210600077024653
SYN_0333,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,461,11,terse,2,t_elastic_then_inelastic,CHAIN,6.133398042996649
SYN_0334,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,unparseable,461,11,terse,2,t_elastic_then_inelastic,CHAIN,6.133398042996649
SYN_0335,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,479,10,terse,2,t_elastic_then_inelastic,CHAIN,6.171700597410915
SYN_0336,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,496,10,terse,2,t_elastic_then_inelastic,CHAIN,6.206575926724928
SYN_0337,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,481,11,terse,2,t_elastic_then_inelastic,CHAIN,6.175867270105761
SYN_0338,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,478,11,terse,2,t_elastic_then_inelastic,CHAIN,6.169610732491456
SYN_0339,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,unparseable,481,11,terse,2,t_elastic_then_inelastic,CHAIN,6.175867270105761
SYN_0340,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,unparseable,479,11,terse,2,t_elastic_then_inelastic,CHAIN,6.171700597410915
SYN_0341,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,515,7,verbose,0,t_elastic_then_inelastic,CHAIN,6.244166900663736
SYN_0342,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,unparseable,526,7,verbose,0,t_elastic_then_inelastic,CHAIN,6.26530121273771
SYN_0343,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,unparseable,526,7,verbose,0,t_elastic_then_inelastic,CHAIN,6.26530121273771
SYN_0344,vllm14b,qwen2.5-14b-instruct-awq,4,3,1,numeric,496,7,verbose,0,t_elastic_then_inelastic,CHAIN,6.206575926724928
SYN_0345,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,unparseable,496,7,verbose,0,t_elastic_then_inelastic,CHAIN,6.206575926724928
SYN_0346,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,526,7,verbose,0,t_elastic_then_inelastic,CHAIN,6.26530121273771
SYN_0347,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,505,7,verbose,0,t_elastic_then_inelastic,CHAIN,6.22455842927536
SYN_0348,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,530,7,verbose,0,t_elastic_then_inelastic,CHAIN,6.272877006546167
SYN_0349,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,unparseable,514,7,verbose,0,t_elastic_then_inelastic,CHAIN,6.2422232654551655
SYN_0350,vllm14b,qwen2.5-14b-instruct-awq,4,2,0,unparseable,530,7,verbose,0,t_elastic_then_inelastic,CHAIN,6.272877006546167
SYN_0351,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,unparseable,611,11,verbose,2,t_elastic_then_inelastic,CHAIN,6.415096959171596
SYN_0352,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,614,11,verbose,2,t_elastic_then_inelastic,CHAIN,6.419994928147142
SYN_0353,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,622,11,verbose,2,t_elastic_then_inelastic,CHAIN,6.432940092739179
SYN_0354,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,618,11,verbose,2,t_elastic_then_inelastic,CHAIN,6.42648845745769
SYN_0355,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,616,10,verbose,2,t_elastic_then_inelastic,CHAIN,6.423246963533519
SYN_0356,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,636,10,verbose,2,t_elastic_then_inelastic,CHAIN,6.455198563340122
SYN_0357,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,unparseable,616,13,verbose,2,t_elastic_then_inelastic,CHAIN,6.423246963533519
SYN_0358,vllm14b,qwen2.5-14b-instruct-awq,4,3,1,numeric,620,13,verbose,2,t_elastic_then_inelastic,CHAIN,6.429719478039138
SYN_0359,vllm14b,qwen2.5-14b-instruct-awq,4,3,0,numeric,610,11,verbose,2,t_elastic_then_inelastic,CHAIN,6.413458957167357
SYN_0360,vllm14b,qwen2.5-14b-instruct-awq,4,3,1,numeric,612,11,verbose,2,t_elastic_then_inelastic,CHAIN,6.416732282512326
SYN_0001,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,155,2,terse,0,t_descent,CHAIN,5.043425116919247
SYN_0002,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,155,2,terse,0,t_descent,CHAIN,5.043425116919247
SYN_0003,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,155,2,terse,0,t_descent,CHAIN,5.043425116919247
SYN_0004,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,155,2,terse,0,t_descent,CHAIN,5.043425116919247
SYN_0005,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,155,2,terse,0,t_descent,CHAIN,5.043425116919247
SYN_0006,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,156,3,terse,0,t_descent,CHAIN,5.049856007249537
SYN_0007,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,155,2,terse,0,t_descent,CHAIN,5.043425116919247
SYN_0008,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,155,2,terse,0,t_descent,CHAIN,5.043425116919247
SYN_0009,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,155,2,terse,0,t_descent,CHAIN,5.043425116919247
SYN_0010,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,156,3,terse,0,t_descent,CHAIN,5.049856007249537
SYN_0011,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,255,7,terse,2,t_descent,CHAIN,5.541263545158426
SYN_0012,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,259,9,terse,2,t_descent,CHAIN,5.556828061699537
SYN_0013,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,271,6,terse,2,t_descent,CHAIN,5.602118820879701
SYN_0014,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,270,6,terse,2,t_descent,CHAIN,5.598421958998375
SYN_0015,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,258,7,terse,2,t_descent,CHAIN,5.552959584921617
SYN_0016,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,271,5,terse,2,t_descent,CHAIN,5.602118820879701
SYN_0017,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,254,6,terse,2,t_descent,CHAIN,5.537334267018537
SYN_0018,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,252,6,terse,2,t_descent,CHAIN,5.529429087511423
SYN_0019,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,234,6,terse,2,t_descent,CHAIN,5.455321115357702
SYN_0020,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,260,8,terse,2,t_descent,CHAIN,5.560681631015528
SYN_0021,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,303,2,verbose,0,t_descent,CHAIN,5.713732805509369
SYN_0022,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,293,2,verbose,0,t_descent,CHAIN,5.680172609017068
SYN_0023,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,275,2,verbose,0,t_descent,CHAIN,5.616771097666572
SYN_0024,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,303,2,verbose,0,t_descent,CHAIN,5.713732805509369
SYN_0025,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,281,2,verbose,0,t_descent,CHAIN,5.638354669333745
SYN_0026,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,303,2,verbose,0,t_descent,CHAIN,5.713732805509369
SYN_0027,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,303,2,verbose,0,t_descent,CHAIN,5.713732805509369
SYN_0028,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,273,3,verbose,0,t_descent,CHAIN,5.60947179518496
SYN_0029,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,287,2,verbose,0,t_descent,CHAIN,5.659482215759621
SYN_0030,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,288,2,verbose,0,t_descent,CHAIN,5.662960480135946
SYN_0031,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,385,6,verbose,2,t_descent,CHAIN,5.953243334287785
SYN_0032,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,401,7,verbose,2,t_descent,CHAIN,5.993961427306569
SYN_0033,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,369,5,verbose,2,t_descent,CHAIN,5.910796644040527
SYN_0034,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,404,5,verbose,2,t_descent,CHAIN,6.0014148779611505
SYN_0035,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,395,6,verbose,2,t_descent,CHAIN,5.978885764901122
SYN_0036,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,415,6,verbose,2,t_descent,CHAIN,6.028278520230698
SYN_0037,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,391,6,verbose,2,t_descent,CHAIN,5.968707559985366
SYN_0038,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,375,5,verbose,2,t_descent,CHAIN,5.926926025970411
SYN_0039,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,396,8,verbose,2,t_descent,CHAIN,5.981414211254481
SYN_0040,vllm32b,qwen2.5-32b-instruct-awq,1,2,1,numeric,398,5,verbose,2,t_descent,CHAIN,5.986452005284438
SYN_0041,vllm32b,qwen2.5-32b-instruct-awq,2,3,1,numeric,290,3,terse,0,t_descent_inelastic,CHAIN,5.66988092298052
SYN_0042,vllm32b,qwen2.5-32b-instruct-awq,2,3,1,numeric,290,3,terse,0,t_descent_inelastic,CHAIN,5.66988092298052
SYN_0043,vllm32b,qwen2.5-32b-instruct-awq,2,3,1,numeric,290,3,terse,0,t_descent_inelastic,CHAIN,5.66988092298052
SYN_0044,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,290,3,terse,0,t_descent_inelastic,CHAIN,5.66988092298052
SYN_0045,vllm32b,qwen2.5-32b-instruct-awq,2,3,1,numeric,290,3,terse,0,t_descent_inelastic,CHAIN,5.66988092298052
SYN_0046,vllm32b,qwen2.5-32b-instruct-awq,2,3,1,numeric,290,3,terse,0,t_descent_inelastic,CHAIN,5.66988092298052
SYN_0047,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,290,3,terse,0,t_descent_inelastic,CHAIN,5.66988092298052
SYN_0048,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,290,3,terse,0,t_descent_inelastic,CHAIN,5.66988092298052
SYN_0049,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,290,3,terse,0,t_descent_inelastic,CHAIN,5.66988092298052
SYN_0050,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,290,3,terse,0,t_descent_inelastic,CHAIN,5.66988092298052
SYN_0051,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,376,9,terse,2,t_descent_inelastic,CHAIN,5.929589143389895
SYN_0052,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,395,9,terse,2,t_descent_inelastic,CHAIN,5.978885764901122
SYN_0053,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,406,7,terse,2,t_descent_inelastic,CHAIN,6.0063531596017325
SYN_0054,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,388,7,terse,2,t_descent_inelastic,CHAIN,5.961005339623274
SYN_0055,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,376,9,terse,2,t_descent_inelastic,CHAIN,5.929589143389895
SYN_0056,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,387,7,terse,2,t_descent_inelastic,CHAIN,5.958424693029782
SYN_0057,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,393,9,terse,2,t_descent_inelastic,CHAIN,5.973809611869261
SYN_0058,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,393,8,terse,2,t_descent_inelastic,CHAIN,5.973809611869261
SYN_0059,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,393,9,terse,2,t_descent_inelastic,CHAIN,5.973809611869261
SYN_0060,vllm32b,qwen2.5-32b-instruct-awq,2,3,1,numeric,369,7,terse,2,t_descent_inelastic,CHAIN,5.910796644040527
SYN_0061,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,419,3,verbose,0,t_descent_inelastic,CHAIN,6.037870919922137
SYN_0062,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,423,3,verbose,0,t_descent_inelastic,CHAIN,6.0473721790462776
SYN_0063,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,434,3,verbose,0,t_descent_inelastic,CHAIN,6.073044534100405
SYN_0064,vllm32b,qwen2.5-32b-instruct-awq,2,3,1,numeric,422,3,verbose,0,t_descent_inelastic,CHAIN,6.045005314036012
SYN_0065,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,419,3,verbose,0,t_descent_inelastic,CHAIN,6.037870919922137
SYN_0066,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,438,3,verbose,0,t_descent_inelastic,CHAIN,6.082218910376446
SYN_0067,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,419,3,verbose,0,t_descent_inelastic,CHAIN,6.037870919922137
SYN_0068,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,419,3,verbose,0,t_descent_inelastic,CHAIN,6.037870919922137
SYN_0069,vllm32b,qwen2.5-32b-instruct-awq,2,2,1,numeric,438,3,verbose,0,t_descent_inelastic,CHAIN,6.082218910376446
